campaign_id,contact_id,campaign_name,sends,opens,clicks,send_date
2,6103,Campaign_2,1,1,0,2013-10-06
3,6103,Campaign_3,1,1,0,2013-09-13
4,6103,Campaign_4,1,1,0,2013-10-03
5,6103,Campaign_5,1,1,0,2013-09-21
6,6103,Final_Response,1,1,0,2013-10-02
1,8147,Campaign_1,1,1,0,2013-08-02
2,8147,Campaign_2,1,1,0,2013-08-10
3,8147,Campaign_3,1,1,0,2013-08-05
4,8147,Campaign_4,1,1,0,2013-07-18
5,8147,Campaign_5,1,1,0,2013-07-31
6,8147,Final_Response,1,1,0,2013-07-23
1,10207,Campaign_1,1,1,0,2013-07-23
2,10207,Campaign_2,1,1,0,2013-07-24
3,10207,Campaign_3,1,1,0,2013-07-22
4,10207,Campaign_4,1,1,0,2013-07-09
5,10207,Campaign_5,1,1,0,2013-06-30
6,10207,Final_Response,1,1,0,2013-06-20
1,4838,Campaign_1,1,1,0,2013-07-24
2,4838,Campaign_2,1,1,0,2013-06-25
3,4838,Campaign_3,1,1,0,2013-06-20
4,4838,Campaign_4,1,1,0,2013-06-21
5,4838,Campaign_5,1,1,0,2013-07-27
6,4838,Final_Response,1,1,0,2013-07-11
1,10219,Campaign_1,1,1,0,2013-07-17
2,10219,Campaign_2,1,1,0,2013-06-25
3,10219,Campaign_3,1,1,0,2013-07-13
4,10219,Campaign_4,1,1,0,2013-07-17
5,10219,Campaign_5,1,1,0,2013-06-23
6,10219,Final_Response,1,1,0,2013-07-26
1,2176,Campaign_1,1,1,0,2013-06-07
2,2176,Campaign_2,1,1,1,2013-05-28
3,2176,Campaign_3,1,1,1,2013-06-12
4,2176,Campaign_4,1,1,1,2013-06-28
5,2176,Campaign_5,1,1,0,2013-06-03
6,2176,Final_Response,1,1,1,2013-06-27
1,9121,Campaign_1,1,1,0,2013-06-03
2,9121,Campaign_2,1,1,1,2013-06-16
3,9121,Campaign_3,1,1,1,2013-06-19
4,9121,Campaign_4,1,1,1,2013-05-24
5,9121,Campaign_5,1,1,0,2013-06-22
6,9121,Final_Response,1,1,1,2013-06-05
1,5802,Campaign_1,1,1,0,2013-04-07
2,5802,Campaign_2,1,1,0,2013-03-23
3,5802,Campaign_3,1,1,0,2013-03-12
4,5802,Campaign_4,1,1,0,2013-03-08
5,5802,Campaign_5,1,1,0,2013-03-28
6,5802,Final_Response,1,1,0,2013-03-02
1,10790,Campaign_1,1,1,0,2013-02-19
2,10790,Campaign_2,1,1,0,2013-03-22
3,10790,Campaign_3,1,1,0,2013-03-13
4,10790,Campaign_4,1,1,0,2013-03-05
5,10790,Campaign_5,1,1,0,2013-03-05
6,10790,Final_Response,1,1,0,2013-03-29
1,178,Campaign_1,1,1,0,2013-03-18
2,178,Campaign_2,1,1,0,2013-03-12
3,178,Campaign_3,1,1,0,2013-03-22
4,178,Campaign_4,1,1,0,2013-03-21
5,178,Campaign_5,1,1,0,2013-03-15
6,178,Final_Response,1,1,0,2013-03-20
1,2308,Campaign_1,1,1,0,2012-12-25
2,2308,Campaign_2,1,1,0,2012-12-02
3,2308,Campaign_3,1,1,0,2012-11-20
4,2308,Campaign_4,1,1,0,2012-11-24
5,2308,Campaign_5,1,1,0,2012-11-18
6,2308,Final_Response,1,1,0,2012-11-30
1,7431,Campaign_1,1,1,0,2012-11-11
2,7431,Campaign_2,1,1,1,2012-12-02
3,7431,Campaign_3,1,1,0,2012-12-01
4,7431,Campaign_4,1,1,0,2012-11-16
5,7431,Campaign_5,1,1,0,2012-11-17
6,7431,Final_Response,1,1,1,2012-11-15
1,9405,Campaign_1,1,1,0,2012-11-13
2,9405,Campaign_2,1,1,0,2012-11-10
3,9405,Campaign_3,1,1,0,2012-11-10
4,9405,Campaign_4,1,1,0,2012-10-24
5,9405,Campaign_5,1,1,0,2012-11-18
6,9405,Final_Response,1,1,1,2012-11-15
1,10525,Campaign_1,1,1,1,2012-10-21
2,10525,Campaign_2,1,1,0,2012-10-28
3,10525,Campaign_3,1,1,0,2012-11-11
4,10525,Campaign_4,1,1,0,2012-10-18
5,10525,Campaign_5,1,1,0,2012-11-13
6,10525,Final_Response,1,1,1,2012-11-12
1,7503,Campaign_1,1,1,1,2012-10-14
2,7503,Campaign_2,1,1,0,2012-11-13
3,7503,Campaign_3,1,1,0,2012-10-17
4,7503,Campaign_4,1,1,0,2012-10-21
5,7503,Campaign_5,1,1,0,2012-11-10
6,7503,Final_Response,1,1,1,2012-11-09
1,8783,Campaign_1,1,1,0,2012-09-29
2,8783,Campaign_2,1,1,0,2012-10-16
3,8783,Campaign_3,1,1,0,2012-09-30
4,8783,Campaign_4,1,1,0,2012-09-14
5,8783,Campaign_5,1,1,0,2012-09-09
6,8783,Final_Response,1,1,0,2012-10-06
1,1403,Campaign_1,1,1,0,2012-09-27
2,1403,Campaign_2,1,1,0,2012-09-27
3,1403,Campaign_3,1,1,0,2012-10-04
4,1403,Campaign_4,1,1,0,2012-10-06
5,1403,Campaign_5,1,1,0,2012-09-23
6,1403,Final_Response,1,1,0,2012-09-30
1,4643,Campaign_1,1,1,0,2012-09-05
2,4643,Campaign_2,1,1,0,2012-09-01
3,4643,Campaign_3,1,1,0,2012-09-10
4,4643,Campaign_4,1,1,0,2012-08-31
5,4643,Campaign_5,1,1,0,2012-09-04
6,4643,Final_Response,1,1,0,2012-09-13
1,3463,Campaign_1,1,1,0,2014-06-18
2,3463,Campaign_2,1,1,0,2014-07-20
3,3463,Campaign_3,1,1,0,2014-06-30
4,3463,Campaign_4,1,1,0,2014-07-18
5,3463,Campaign_5,1,1,0,2014-07-04
6,3463,Final_Response,1,1,0,2014-06-29
1,4055,Campaign_1,1,1,0,2014-06-18
2,4055,Campaign_2,1,1,0,2014-06-03
3,4055,Campaign_3,1,1,0,2014-06-15
4,4055,Campaign_4,1,1,0,2014-05-31
5,4055,Campaign_5,1,1,0,2014-06-27
6,4055,Final_Response,1,1,0,2014-06-11
1,7010,Campaign_1,1,1,0,2014-04-22
2,7010,Campaign_2,1,1,0,2014-04-25
3,7010,Campaign_3,1,1,1,2014-04-29
4,7010,Campaign_4,1,1,0,2014-05-15
5,7010,Campaign_5,1,1,0,2014-04-18
6,7010,Final_Response,1,1,0,2014-05-05
1,4767,Campaign_1,1,1,0,2014-04-12
2,4767,Campaign_2,1,1,0,2014-04-14
3,4767,Campaign_3,1,1,1,2014-05-10
4,4767,Campaign_4,1,1,0,2014-05-05
5,4767,Campaign_5,1,1,0,2014-05-09
6,4767,Final_Response,1,1,0,2014-05-08
1,1927,Campaign_1,1,1,0,2014-04-24
2,1927,Campaign_2,1,1,0,2014-04-11
3,1927,Campaign_3,1,1,0,2014-04-28
4,1927,Campaign_4,1,1,0,2014-03-26
5,1927,Campaign_5,1,1,0,2014-04-30
6,1927,Final_Response,1,1,0,2014-04-23
1,437,Campaign_1,1,1,0,2014-02-04
2,437,Campaign_2,1,1,0,2014-02-10
3,437,Campaign_3,1,1,0,2014-02-22
4,437,Campaign_4,1,1,0,2014-01-30
5,437,Campaign_5,1,1,0,2014-02-06
6,437,Final_Response,1,1,0,2014-01-27
1,4331,Campaign_1,1,1,0,2014-02-05
2,4331,Campaign_2,1,1,1,2014-02-22
3,4331,Campaign_3,1,1,1,2014-01-26
4,4331,Campaign_4,1,1,0,2014-01-24
5,4331,Campaign_5,1,1,0,2014-02-08
6,4331,Final_Response,1,1,0,2014-02-07
1,4084,Campaign_1,1,1,0,2014-02-16
2,4084,Campaign_2,1,1,0,2014-02-08
3,4084,Campaign_3,1,1,0,2014-02-23
4,4084,Campaign_4,1,1,0,2014-01-30
5,4084,Campaign_5,1,1,0,2014-02-05
6,4084,Final_Response,1,1,0,2014-02-25
1,8135,Campaign_1,1,1,0,2013-11-11
2,8135,Campaign_2,1,1,0,2013-11-15
3,8135,Campaign_3,1,1,0,2013-11-09
4,8135,Campaign_4,1,1,0,2013-11-22
5,8135,Campaign_5,1,1,0,2013-11-22
6,8135,Final_Response,1,1,0,2013-11-06
1,9750,Campaign_1,1,1,0,2013-03-19
2,9750,Campaign_2,1,1,0,2013-03-03
3,9750,Campaign_3,1,1,0,2013-03-13
4,9750,Campaign_4,1,1,0,2013-02-25
5,9750,Campaign_5,1,1,0,2013-02-20
6,9750,Final_Response,1,1,0,2013-02-21
1,6682,Campaign_1,1,1,0,2012-12-22
2,6682,Campaign_2,1,1,0,2013-01-10
3,6682,Campaign_3,1,1,0,2012-12-25
4,6682,Campaign_4,1,1,0,2012-12-17
5,6682,Campaign_5,1,1,0,2013-01-19
6,6682,Final_Response,1,1,0,2013-01-01
1,10581,Campaign_1,1,1,0,2012-11-13
2,10581,Campaign_2,1,1,0,2012-11-28
3,10581,Campaign_3,1,1,0,2012-11-03
4,10581,Campaign_4,1,1,0,2012-11-14
5,10581,Campaign_5,1,1,0,2012-12-02
6,10581,Final_Response,1,1,0,2012-11-01
1,3710,Campaign_1,1,1,0,2012-11-06
2,3710,Campaign_2,1,1,0,2012-11-20
3,3710,Campaign_3,1,1,0,2012-10-14
4,3710,Campaign_4,1,1,0,2012-10-20
5,3710,Campaign_5,1,1,0,2012-10-30
6,3710,Final_Response,1,1,1,2012-11-10
1,5207,Campaign_1,1,1,0,2012-09-27
2,5207,Campaign_2,1,1,0,2012-09-28
3,5207,Campaign_3,1,1,0,2012-11-03
4,5207,Campaign_4,1,1,0,2012-10-20
5,5207,Campaign_5,1,1,0,2012-09-27
6,5207,Final_Response,1,1,1,2012-10-02
1,9360,Campaign_1,1,1,0,2012-08-14
2,9360,Campaign_2,1,1,0,2012-08-13
3,9360,Campaign_3,1,1,0,2012-09-05
4,9360,Campaign_4,1,1,0,2012-08-29
5,9360,Campaign_5,1,1,0,2012-08-23
6,9360,Final_Response,1,1,0,2012-08-27
1,4679,Campaign_1,1,1,0,2014-06-29
2,4679,Campaign_2,1,1,0,2014-06-09
3,4679,Campaign_3,1,1,0,2014-07-02
4,4679,Campaign_4,1,1,0,2014-05-23
5,4679,Campaign_5,1,1,0,2014-06-03
6,4679,Final_Response,1,1,0,2014-06-06
1,1340,Campaign_1,1,1,0,2014-05-01
2,1340,Campaign_2,1,1,1,2014-06-03
3,1340,Campaign_3,1,1,1,2014-05-08
4,1340,Campaign_4,1,1,1,2014-05-02
5,1340,Campaign_5,1,1,0,2014-05-06
6,1340,Final_Response,1,1,0,2014-06-03
1,10839,Campaign_1,1,1,0,2014-05-25
2,10839,Campaign_2,1,1,0,2014-04-26
3,10839,Campaign_3,1,1,0,2014-05-07
4,10839,Campaign_4,1,1,0,2014-04-27
5,10839,Campaign_5,1,1,0,2014-05-12
6,10839,Final_Response,1,1,0,2014-04-14
1,5303,Campaign_1,1,1,0,2014-04-08
2,5303,Campaign_2,1,1,0,2014-04-22
3,5303,Campaign_3,1,1,0,2014-05-01
4,5303,Campaign_4,1,1,0,2014-04-22
5,5303,Campaign_5,1,1,0,2014-04-29
6,5303,Final_Response,1,1,0,2014-04-16
1,9829,Campaign_1,1,1,0,2014-02-13
2,9829,Campaign_2,1,1,0,2014-03-17
3,9829,Campaign_3,1,1,0,2014-03-17
4,9829,Campaign_4,1,1,0,2014-02-19
5,9829,Campaign_5,1,1,0,2014-03-11
6,9829,Final_Response,1,1,0,2014-03-23
1,10469,Campaign_1,1,1,0,2014-03-02
2,10469,Campaign_2,1,1,0,2014-02-19
3,10469,Campaign_3,1,1,0,2014-02-07
4,10469,Campaign_4,1,1,0,2014-02-15
5,10469,Campaign_5,1,1,0,2014-03-10
6,10469,Final_Response,1,1,0,2014-02-21
1,3602,Campaign_1,1,1,0,2014-01-27
2,3602,Campaign_2,1,1,0,2014-01-02
3,3602,Campaign_3,1,1,0,2014-01-26
4,3602,Campaign_4,1,1,0,2014-02-01
5,3602,Campaign_5,1,1,0,2014-02-02
6,3602,Final_Response,1,1,0,2014-01-08
1,4756,Campaign_1,1,1,0,2014-01-24
2,4756,Campaign_2,1,1,0,2013-12-24
3,4756,Campaign_3,1,1,0,2013-12-30
4,4756,Campaign_4,1,1,0,2013-12-26
5,4756,Campaign_5,1,1,0,2014-01-05
6,4756,Final_Response,1,1,1,2014-01-09
1,8181,Campaign_1,1,1,0,2013-10-21
2,8181,Campaign_2,1,1,0,2013-10-18
3,8181,Campaign_3,1,1,0,2013-09-29
4,8181,Campaign_4,1,1,0,2013-10-03
5,8181,Campaign_5,1,1,0,2013-09-22
6,8181,Final_Response,1,1,0,2013-10-07
1,6958,Campaign_1,1,1,0,2013-07-24
2,6958,Campaign_2,1,1,0,2013-07-11
3,6958,Campaign_3,1,1,0,2013-08-14
4,6958,Campaign_4,1,1,0,2013-07-19
5,6958,Campaign_5,1,1,0,2013-08-07
6,6958,Final_Response,1,1,0,2013-07-30
1,10856,Campaign_1,1,1,0,2013-07-10
2,10856,Campaign_2,1,1,0,2013-08-08
3,10856,Campaign_3,1,1,0,2013-08-12
4,10856,Campaign_4,1,1,0,2013-07-24
5,10856,Campaign_5,1,1,0,2013-07-12
6,10856,Final_Response,1,1,0,2013-07-02
1,3321,Campaign_1,1,1,0,2013-05-06
2,3321,Campaign_2,1,1,0,2013-05-20
3,3321,Campaign_3,1,1,0,2013-05-12
4,3321,Campaign_4,1,1,0,2013-05-16
5,3321,Campaign_5,1,1,0,2013-05-22
6,3321,Final_Response,1,1,0,2013-05-11
1,5394,Campaign_1,1,1,0,2013-03-26
2,5394,Campaign_2,1,1,0,2013-03-21
3,5394,Campaign_3,1,1,0,2013-03-30
4,5394,Campaign_4,1,1,0,2013-04-23
5,5394,Campaign_5,1,1,0,2013-04-11
6,5394,Final_Response,1,1,0,2013-04-04
1,433,Campaign_1,1,1,0,2013-03-19
2,433,Campaign_2,1,1,0,2013-04-08
3,433,Campaign_3,1,1,0,2013-03-28
4,433,Campaign_4,1,1,0,2013-03-14
5,433,Campaign_5,1,1,0,2013-03-27
6,433,Final_Response,1,1,0,2013-04-06
1,6320,Campaign_1,1,1,0,2013-03-04
2,6320,Campaign_2,1,1,0,2013-03-08
3,6320,Campaign_3,1,1,0,2013-02-10
4,6320,Campaign_4,1,1,0,2013-02-21
5,6320,Campaign_5,1,1,0,2013-02-15
6,6320,Final_Response,1,1,0,2013-03-15
1,5376,Campaign_1,1,1,0,2013-01-22
2,5376,Campaign_2,1,1,0,2013-01-06
3,5376,Campaign_3,1,1,0,2013-01-17
4,5376,Campaign_4,1,1,0,2013-01-13
5,5376,Campaign_5,1,1,0,2013-01-13
6,5376,Final_Response,1,1,0,2013-02-05
1,1867,Campaign_1,1,1,0,2012-11-23
2,1867,Campaign_2,1,1,0,2012-11-17
3,1867,Campaign_3,1,1,0,2012-12-14
4,1867,Campaign_4,1,1,0,2012-12-08
5,1867,Campaign_5,1,1,0,2012-12-17
6,1867,Final_Response,1,1,1,2012-12-02
1,4324,Campaign_1,1,1,0,2012-11-21
2,4324,Campaign_2,1,1,0,2012-10-31
3,4324,Campaign_3,1,1,0,2012-12-07
4,4324,Campaign_4,1,1,0,2012-11-26
5,4324,Campaign_5,1,1,0,2012-11-21
6,4324,Final_Response,1,1,0,2012-12-09
1,3661,Campaign_1,1,1,0,2012-11-15
2,3661,Campaign_2,1,1,0,2012-10-20
3,3661,Campaign_3,1,1,0,2012-10-19
4,3661,Campaign_4,1,1,0,2012-11-12
5,3661,Campaign_5,1,1,0,2012-11-01
6,3661,Final_Response,1,1,0,2012-11-08
1,521,Campaign_1,1,1,0,2012-10-27
2,521,Campaign_2,1,1,0,2012-09-19
3,521,Campaign_3,1,1,0,2012-10-08
4,521,Campaign_4,1,1,0,2012-10-18
5,521,Campaign_5,1,1,0,2012-09-19
6,521,Final_Response,1,1,0,2012-09-26
1,10403,Campaign_1,1,1,0,2014-06-23
2,10403,Campaign_2,1,1,0,2014-06-22
3,10403,Campaign_3,1,1,0,2014-06-21
4,10403,Campaign_4,1,1,0,2014-07-11
5,10403,Campaign_5,1,1,0,2014-07-15
6,10403,Final_Response,1,1,0,2014-07-29
1,7186,Campaign_1,1,1,1,2014-06-16
2,7186,Campaign_2,1,1,0,2014-07-06
3,7186,Campaign_3,1,1,0,2014-06-02
4,7186,Campaign_4,1,1,0,2014-06-22
5,7186,Campaign_5,1,1,0,2014-05-26
6,7186,Final_Response,1,1,0,2014-06-12
1,4329,Campaign_1,1,1,0,2014-06-23
2,4329,Campaign_2,1,1,0,2014-07-02
3,4329,Campaign_3,1,1,0,2014-06-01
4,4329,Campaign_4,1,1,0,2014-06-28
5,4329,Campaign_5,1,1,0,2014-06-18
6,4329,Final_Response,1,1,0,2014-06-22
1,4394,Campaign_1,1,1,0,2014-06-07
2,4394,Campaign_2,1,1,1,2014-06-25
3,4394,Campaign_3,1,1,1,2014-06-17
4,4394,Campaign_4,1,1,0,2014-06-05
5,4394,Campaign_5,1,1,0,2014-06-11
6,4394,Final_Response,1,1,0,2014-06-28
1,1717,Campaign_1,1,1,0,2014-05-20
2,1717,Campaign_2,1,1,0,2014-04-20
3,1717,Campaign_3,1,1,0,2014-05-01
4,1717,Campaign_4,1,1,0,2014-04-24
5,1717,Campaign_5,1,1,0,2014-04-17
6,1717,Final_Response,1,1,0,2014-05-03
1,1016,Campaign_1,1,1,0,2014-04-21
2,1016,Campaign_2,1,1,0,2014-05-03
3,1016,Campaign_3,1,1,0,2014-04-24
4,1016,Campaign_4,1,1,0,2014-04-24
5,1016,Campaign_5,1,1,0,2014-05-10
6,1016,Final_Response,1,1,0,2014-04-17
1,3783,Campaign_1,1,1,0,2014-04-23
2,3783,Campaign_2,1,1,0,2014-04-28
3,3783,Campaign_3,1,1,0,2014-03-28
4,3783,Campaign_4,1,1,0,2014-03-25
5,3783,Campaign_5,1,1,0,2014-03-28
6,3783,Final_Response,1,1,0,2014-03-28
1,5848,Campaign_1,1,1,1,2014-02-14
2,5848,Campaign_2,1,1,0,2014-02-01
3,5848,Campaign_3,1,1,1,2014-02-11
4,5848,Campaign_4,1,1,0,2014-01-31
5,5848,Campaign_5,1,1,1,2014-02-13
6,5848,Final_Response,1,1,1,2014-02-14
1,10727,Campaign_1,1,1,0,2013-11-25
2,10727,Campaign_2,1,1,0,2013-12-20
3,10727,Campaign_3,1,1,0,2013-12-13
4,10727,Campaign_4,1,1,0,2013-12-26
5,10727,Campaign_5,1,1,0,2013-11-27
6,10727,Final_Response,1,1,0,2013-12-31
1,5299,Campaign_1,1,1,0,2013-12-20
2,5299,Campaign_2,1,1,0,2013-12-10
3,5299,Campaign_3,1,1,0,2013-12-29
4,5299,Campaign_4,1,1,0,2013-11-29
5,5299,Campaign_5,1,1,0,2013-12-20
6,5299,Final_Response,1,1,0,2013-12-13
1,6872,Campaign_1,1,1,0,2013-08-28
2,6872,Campaign_2,1,1,0,2013-08-22
3,6872,Campaign_3,1,1,0,2013-09-29
4,6872,Campaign_4,1,1,0,2013-09-25
5,6872,Campaign_5,1,1,0,2013-09-01
6,6872,Final_Response,1,1,0,2013-09-03
1,1143,Campaign_1,1,1,0,2013-09-18
2,1143,Campaign_2,1,1,0,2013-08-09
3,1143,Campaign_3,1,1,0,2013-08-25
4,1143,Campaign_4,1,1,0,2013-09-17
5,1143,Campaign_5,1,1,0,2013-09-17
6,1143,Final_Response,1,1,0,2013-08-23
1,10381,Campaign_1,1,1,0,2013-08-14
2,10381,Campaign_2,1,1,0,2013-07-09
3,10381,Campaign_3,1,1,0,2013-08-10
4,10381,Campaign_4,1,1,0,2013-08-15
5,10381,Campaign_5,1,1,0,2013-07-20
6,10381,Final_Response,1,1,0,2013-07-08
1,11007,Campaign_1,1,1,0,2013-05-21
2,11007,Campaign_2,1,1,0,2013-06-12
3,11007,Campaign_3,1,1,0,2013-05-19
4,11007,Campaign_4,1,1,0,2013-05-29
5,11007,Campaign_5,1,1,0,2013-05-10
6,11007,Final_Response,1,1,0,2013-06-14
1,9145,Campaign_1,1,1,0,2013-04-14
2,9145,Campaign_2,1,1,0,2013-04-15
3,9145,Campaign_3,1,1,0,2013-04-23
4,9145,Campaign_4,1,1,0,2013-05-04
5,9145,Campaign_5,1,1,0,2013-05-07
6,9145,Final_Response,1,1,0,2013-04-06
1,5267,Campaign_1,1,1,0,2013-04-16
2,5267,Campaign_2,1,1,0,2013-04-03
3,5267,Campaign_3,1,1,0,2013-03-24
4,5267,Campaign_4,1,1,0,2013-04-02
5,5267,Campaign_5,1,1,0,2013-04-20
6,5267,Final_Response,1,1,0,2013-04-21
1,9738,Campaign_1,1,1,0,2013-01-15
2,9738,Campaign_2,1,1,0,2013-02-17
3,9738,Campaign_3,1,1,0,2013-02-20
4,9738,Campaign_4,1,1,0,2013-01-15
5,9738,Campaign_5,1,1,0,2013-02-06
6,9738,Final_Response,1,1,0,2013-02-01
1,10212,Campaign_1,1,1,0,2013-02-20
2,10212,Campaign_2,1,1,0,2013-02-23
3,10212,Campaign_3,1,1,0,2013-02-07
4,10212,Campaign_4,1,1,0,2013-01-22
5,10212,Campaign_5,1,1,0,2013-01-30
6,10212,Final_Response,1,1,0,2013-01-31
1,10010,Campaign_1,1,1,0,2012-09-10
2,10010,Campaign_2,1,1,0,2012-09-11
3,10010,Campaign_3,1,1,0,2012-09-17
4,10010,Campaign_4,1,1,0,2012-09-27
5,10010,Campaign_5,1,1,0,2012-10-11
6,10010,Final_Response,1,1,1,2012-10-11
1,10069,Campaign_1,1,1,1,2012-10-09
2,10069,Campaign_2,1,1,0,2012-09-24
3,10069,Campaign_3,1,1,0,2012-10-03
4,10069,Campaign_4,1,1,0,2012-09-03
5,10069,Campaign_5,1,1,0,2012-09-16
6,10069,Final_Response,1,1,0,2012-10-01
1,2694,Campaign_1,1,1,0,2014-03-18
2,2694,Campaign_2,1,1,0,2014-04-27
3,2694,Campaign_3,1,1,0,2014-04-05
4,2694,Campaign_4,1,1,0,2014-03-22
5,2694,Campaign_5,1,1,0,2014-03-25
6,2694,Final_Response,1,1,0,2014-04-17
1,10613,Campaign_1,1,1,0,2014-03-04
2,10613,Campaign_2,1,1,0,2014-04-05
3,10613,Campaign_3,1,1,0,2014-03-25
4,10613,Campaign_4,1,1,0,2014-03-07
5,10613,Campaign_5,1,1,0,2014-03-10
6,10613,Final_Response,1,1,0,2014-03-14
1,4646,Campaign_1,1,1,0,2013-12-31
2,4646,Campaign_2,1,1,0,2014-01-01
3,4646,Campaign_3,1,1,0,2013-12-25
4,4646,Campaign_4,1,1,1,2014-01-09
5,4646,Campaign_5,1,1,0,2013-12-21
6,4646,Final_Response,1,1,0,2013-12-04
1,6935,Campaign_1,1,1,0,2014-01-11
2,6935,Campaign_2,1,1,0,2014-01-08
3,6935,Campaign_3,1,1,0,2013-12-15
4,6935,Campaign_4,1,1,1,2013-12-19
5,6935,Campaign_5,1,1,0,2013-12-23
6,6935,Final_Response,1,1,0,2013-12-06
1,5596,Campaign_1,1,1,0,2013-11-16
2,5596,Campaign_2,1,1,0,2013-11-18
3,5596,Campaign_3,1,1,0,2013-11-16
4,5596,Campaign_4,1,1,0,2013-10-29
5,5596,Campaign_5,1,1,0,2013-10-20
6,5596,Final_Response,1,1,0,2013-11-13
1,1044,Campaign_1,1,1,0,2013-05-16
2,1044,Campaign_2,1,1,0,2013-06-03
3,1044,Campaign_3,1,1,0,2013-06-16
4,1044,Campaign_4,1,1,0,2013-06-22
5,1044,Campaign_5,1,1,0,2013-06-17
6,1044,Final_Response,1,1,0,2013-05-26
1,9274,Campaign_1,1,1,0,2013-04-12
2,9274,Campaign_2,1,1,0,2013-04-23
3,9274,Campaign_3,1,1,0,2013-04-17
4,9274,Campaign_4,1,1,1,2013-04-05
5,9274,Campaign_5,1,1,0,2013-04-23
6,9274,Final_Response,1,1,0,2013-04-29
1,9076,Campaign_1,1,1,0,2013-01-10
2,9076,Campaign_2,1,1,0,2013-01-19
3,9076,Campaign_3,1,1,0,2013-01-19
4,9076,Campaign_4,1,1,0,2013-01-12
5,9076,Campaign_5,1,1,0,2013-02-02
6,9076,Final_Response,1,1,0,2013-02-13
1,4947,Campaign_1,1,1,0,2012-10-04
2,4947,Campaign_2,1,1,1,2012-10-20
3,4947,Campaign_3,1,1,0,2012-10-07
4,4947,Campaign_4,1,1,1,2012-10-10
5,4947,Campaign_5,1,1,0,2012-10-13
6,4947,Final_Response,1,1,1,2012-09-28
1,10176,Campaign_1,1,1,0,2012-09-28
2,10176,Campaign_2,1,1,1,2012-09-24
3,10176,Campaign_3,1,1,0,2012-09-11
4,10176,Campaign_4,1,1,0,2012-08-30
5,10176,Campaign_5,1,1,1,2012-10-03
6,10176,Final_Response,1,1,1,2012-08-30
1,3507,Campaign_1,1,1,0,2012-09-18
2,3507,Campaign_2,1,1,0,2012-08-21
3,3507,Campaign_3,1,1,0,2012-09-07
4,3507,Campaign_4,1,1,0,2012-09-13
5,3507,Campaign_5,1,1,0,2012-08-22
6,3507,Final_Response,1,1,1,2012-08-18
1,9235,Campaign_1,1,1,0,2014-06-20
2,9235,Campaign_2,1,1,0,2014-06-18
3,9235,Campaign_3,1,1,0,2014-06-09
4,9235,Campaign_4,1,1,0,2014-07-08
5,9235,Campaign_5,1,1,0,2014-06-19
6,9235,Final_Response,1,1,0,2014-07-01
1,10341,Campaign_1,1,1,0,2014-03-06
2,10341,Campaign_2,1,1,0,2014-03-12
3,10341,Campaign_3,1,1,0,2014-03-29
4,10341,Campaign_4,1,1,0,2014-03-17
5,10341,Campaign_5,1,1,0,2014-04-04
6,10341,Final_Response,1,1,0,2014-04-07
1,2639,Campaign_1,1,1,0,2014-02-11
2,2639,Campaign_2,1,1,0,2014-02-02
3,2639,Campaign_3,1,1,0,2014-01-22
4,2639,Campaign_4,1,1,0,2014-01-31
5,2639,Campaign_5,1,1,0,2014-01-17
6,2639,Final_Response,1,1,0,2014-02-02
1,6201,Campaign_1,1,1,0,2013-12-27
2,6201,Campaign_2,1,1,0,2013-11-30
3,6201,Campaign_3,1,1,0,2013-12-31
4,6201,Campaign_4,1,1,0,2013-12-18
5,6201,Campaign_5,1,1,0,2014-01-04
6,6201,Final_Response,1,1,0,2013-12-02
1,7397,Campaign_1,1,1,0,2013-08-29
2,7397,Campaign_2,1,1,0,2013-07-22
3,7397,Campaign_3,1,1,0,2013-07-20
4,7397,Campaign_4,1,1,0,2013-08-18
5,7397,Campaign_5,1,1,0,2013-08-15
6,7397,Final_Response,1,1,0,2013-09-01
1,2181,Campaign_1,1,1,0,2013-07-24
2,2181,Campaign_2,1,1,0,2013-07-04
3,2181,Campaign_3,1,1,0,2013-07-25
4,2181,Campaign_4,1,1,0,2013-07-06
5,2181,Campaign_5,1,1,0,2013-07-20
6,2181,Final_Response,1,1,0,2013-07-18
1,1204,Campaign_1,1,1,0,2013-06-24
2,1204,Campaign_2,1,1,0,2013-06-17
3,1204,Campaign_3,1,1,0,2013-06-03
4,1204,Campaign_4,1,1,1,2013-06-03
5,1204,Campaign_5,1,1,0,2013-06-23
6,1204,Final_Response,1,1,0,2013-06-10
1,1170,Campaign_1,1,1,0,2013-04-19
2,1170,Campaign_2,1,1,0,2013-04-14
3,1170,Campaign_3,1,1,0,2013-04-24
4,1170,Campaign_4,1,1,0,2013-04-01
5,1170,Campaign_5,1,1,0,2013-04-09
6,1170,Final_Response,1,1,0,2013-04-22
1,8812,Campaign_1,1,1,0,2013-04-12
2,8812,Campaign_2,1,1,0,2013-04-19
3,8812,Campaign_3,1,1,0,2013-04-22
4,8812,Campaign_4,1,1,0,2013-03-24
5,8812,Campaign_5,1,1,0,2013-04-22
6,8812,Final_Response,1,1,0,2013-04-15
1,4690,Campaign_1,1,1,0,2013-03-02
2,4690,Campaign_2,1,1,0,2013-02-21
3,4690,Campaign_3,1,1,0,2013-03-24
4,4690,Campaign_4,1,1,0,2013-02-14
5,4690,Campaign_5,1,1,0,2013-02-24
6,4690,Final_Response,1,1,0,2013-03-09
